parent_cluster_name,parent_cluster_type,child_cluster_name,menu_item_id,variant_id,mapping_count,verified_mapping_count,source_item_count,source_item_ids,source_item_kinds,item_row_count,addon_row_count,raw_name_count,raw_names,historical_merged_source_count,historical_merged_source_names
Mocha Indulgence Duo Ice Creams,Combo,DUO_200ML_200ML,0e5a948e-b98d-52c2-96ae-9e4a8ae8a6df,d755256f-e108-56e3-b125-be7736f091af,1,1,1,1284125405,item,3,0,1,Mocha Indulgence Duo Ice Creams (200ml + 200ml),0,
Monkey Business Ice Cream,Ice Cream,FAMILY_TUB_725ML,3c11f5f6-0712-593a-972b-b3a9acb398b5,b43993c2-8f3b-541e-af64-c9599eba6e7d,1,1,1,1282807671,item,54,0,6,Monkey Business Ice Cream (Family Feast (550gms)) | Monkey Business Ice Cream (Family Feast (725ml)) | Monkey Business Ice Cream (Family Feast) | Monkey Business Ice Cream (Family Tub (500gms)) | Monkey Business Ice Cream (Family Tub (700ml)) | Monkey Business Ice Cream (Family Tub (725ml)),1,Monkey Business Ice Cream (60gm)
Monkey Business Ice Cream,Ice Cream,JUNIOR_SCOOP_60GMS,3c11f5f6-0712-593a-972b-b3a9acb398b5,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,3,3,3,1285047240 | 54290388 | f8774856-05a4-5909-baf7-d4902fa8e83a,addon | item | unknown,4,13,2,Monkey Business Ice Cream (Junior Scoop (60gm)) | Monkey Business Ice Cream Small Scoop,1,Monkey Business Ice Cream (60gm)
Monkey Business Ice Cream,Ice Cream,MINI_TUB_160GMS,3c11f5f6-0712-593a-972b-b3a9acb398b5,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,4f4a842c-2bde-5bf3-89d2-6ffdd5a45e01,unknown,0,0,0,,1,Monkey Business Ice Cream (60gm)
Monkey Business Ice Cream,Ice Cream,MINI_TUB_200ML,3c11f5f6-0712-593a-972b-b3a9acb398b5,74f43046-a2ff-5e69-9b78-1724b6f0a030,11,11,11,1284985076 | 51217618 | 51217637 | 51217659 | 51492583 | 51975428 | 51975457 | 51975458 | 51975459 | 52320273 | 52700810,addon | item,112,86,4,Monkey Business Ice Cream (Mini Tub (160gms)) | Monkey Business Ice Cream (Mini tub (160gms)) | Monkey Business Ice Cream (Mini tub (200ml)) | Monkey Business Ice Cream 200ml,1,Monkey Business Ice Cream (60gm)
Monkey Business Ice Cream,Ice Cream,PERFECT_PLENTY_300ML,3c11f5f6-0712-593a-972b-b3a9acb398b5,c6438ece-1c0e-5db1-860f-27f45090a616,1,1,1,1282807670,item,254,0,3,Monkey Business Ice Cream (Perfect Plenty (300ml)) | Monkey Business Ice Cream (Regular Tub (220gms)) | Monkey Business Ice Cream (Regular Tub (300ml)),1,Monkey Business Ice Cream (60gm)
Monkey Business Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,3c11f5f6-0712-593a-972b-b3a9acb398b5,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1284985077,item,193,0,2,Monkey Business Ice Cream (Regular Scoop (120gm)) | Monkey Business Ice Cream (Regular Scoop),1,Monkey Business Ice Cream (60gm)
New York Baked Cheesecake Eggless,Dessert,1_PIECE,6d2881a0-8482-57ba-893b-fbfc9ddcd367,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,1291293953,item,336,0,1,New York Baked Cheesecake Eggless,0,
Nona’s Traditional Plum Cake Eggless Contains Alcohol,Dessert,1_PIECE,eb43e82b-3d0c-5e2c-9e41-d8db18962404,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,1296057737,item,36,0,5,D&amp;N Traditional Plum Cake (Eggless) Contains Alcohol | D&n Traditional Plum Cake (eggless) 310gm Contains Alcohol | D&n Traditional Plum Cake (eggless) 325gm Contains Alcohol | D&n Traditional Plum Cake (eggless) Contains Alcohol | Nona’s Traditional Plum Cake (eggless) Contains Alcohol,0,
Old Fashion Vanilla,Ice Cream,JUNIOR_SCOOP_60GMS,00ee108c-d7e8-59c1-a247-5898b5407e7d,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,2,2,2,54490319 | 6629cd19-f643-5a58-8f77-f9b3cc6c8e5f,addon | unknown,0,19,2,Old Fashion Vanilla (60gm) | Old Fashion Vanilla Small Scoop,1,Old Fashion Vanilla (60gm)
Old Fashion Vanilla Ice Cream,Ice Cream,FAMILY_TUB_725ML,31419064-2567-548d-9219-0897562e6367,b43993c2-8f3b-541e-af64-c9599eba6e7d,1,1,1,1282571500,item,64,0,5,Old Fashion Vanilla Ice Cream (Family Feast (725ml)) | Old Fashion Vanilla Ice Cream (Family Feast) | Old Fashion Vanilla Ice Cream (Family Tub (500gms)) | Old Fashion Vanilla Ice Cream (Family Tub (700ml)) | Old Fashion Vanilla Ice Cream (Family Tub (725ml)),0,
Old Fashion Vanilla Ice Cream,Ice Cream,JUNIOR_SCOOP_60GMS,31419064-2567-548d-9219-0897562e6367,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,1,1,1,1285048138,item,15,0,2,Old Fashion Vanilla Ice Cream (Junior Scoop (60gm)) | Old Fashion Vanilla Ice Cream (Junior Scoop),0,
Old Fashion Vanilla Ice Cream,Ice Cream,MINI_TUB_160GMS,31419064-2567-548d-9219-0897562e6367,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,c226a257-ccd8-53d2-a824-d75755e5695f,unknown,0,0,0,,0,
Old Fashion Vanilla Ice Cream,Ice Cream,MINI_TUB_200ML,31419064-2567-548d-9219-0897562e6367,74f43046-a2ff-5e69-9b78-1724b6f0a030,11,11,11,1284985704 | 51217594 | 51217615 | 51217631 | 51492543 | 51492580 | 51975426 | 51975452 | 51975453 | 52320271 | 52700813,addon | item,157,73,4,Old Fashion Vanilla Ice Cream (Mini Tub (160gms)) | Old Fashion Vanilla Ice Cream (Mini tub (160gms)) | Old Fashion Vanilla Ice Cream (Mini tub (200ml)) | Old Fashion Vanilla Ice Cream 200ml,0,
Old Fashion Vanilla Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,31419064-2567-548d-9219-0897562e6367,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1284985705,item,142,0,3,Old Fashion Vanilla Ice Cream (Regular Scoop (120gm)) | Old Fashion Vanilla Ice Cream (Regular Scoop) | Old Fashion Vanilla Ice Cream (Scoop),0,
Old Fashion Vanilla Ice Cream,Ice Cream,REGULAR_TUB_300ML,31419064-2567-548d-9219-0897562e6367,95cd7af2-383e-5449-893f-83f53bb658bf,1,1,1,1282571499,item,215,0,5,Old Fashion Vanilla Ice Cream (Perfect Plenty (300ml)) | Old Fashion Vanilla Ice Cream (Perfect Plenty) | Old Fashion Vanilla Ice Cream (Regular Tub (220gms)) | Old Fashion Vanilla Ice Cream (Regular Tub (300ml)) | Old Fashion Vanilla Ice Cream (Regular),0,
Old Fashioned Vanilla Ice Cream ( Recommended ),Ice Cream,1_PIECE,be8d8dcf-6163-5ef5-ba7f-c08f8e599005,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,4,4,4,61458677 | 61458682 | 61458683 | 79be01a5-21ea-5f9d-80dc-b50c10fa3d27,addon | unknown,0,22,1,Old Fashioned Vanilla Ice Cream ( Recommended ),0,
Orange & Biscuits (Contains Alcohol) Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,51e3e07f-da27-502b-89c0-8754d5a3c51d,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1289926617,item,2,0,2,Orange & Biscuits (with Alcohol) (Regular Scoop) | Orange Ice Cream (with Alcohol) (Regular Scoop (120gm)),0,
Orange & Chocolate Cheesecake,Dessert,1_PIECE,d4c5cdb2-07f9-53bd-a880-740ba64b42f6,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,1294028425,item,266,0,2,Orange & Chocolate Cheesecake | Orange &amp; Chocolate Cheesecake,0,
Orange (Contains Alcohol) Ice Cream,Ice Cream,MINI_TUB_160GMS,b2d62165-7d97-5797-8cc8-07023bc9fa47,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,1289926618,item,2,0,1,Orange Ice Cream (with Alcohol) (Mini tub (160gms)),0,
Orange (Contains Alcohol) Ice Cream,Ice Cream,REGULAR_TUB_220GMS,b2d62165-7d97-5797-8cc8-07023bc9fa47,e1b8037f-345a-52d6-ae94-cc115490705a,1,1,1,1289926619,item,4,0,1,Orange Ice Cream (with Alcohol) (Regular Tub (220gms)),0,
Orange With Orange Jam,Ice Cream,1_PIECE,40ad4449-a346-58aa-b244-0e948b030f27,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,944d4448-8d5a-515b-b6ee-a7453404143e,unknown,0,0,0,,2,Orange And Orange Jam (60gm) | Orange With Orange Jam Ice Cream
Orange With Orange Jam,Ice Cream,FAMILY_TUB_500GMS,40ad4449-a346-58aa-b244-0e948b030f27,6326525b-bdc3-534a-9f1a-1f0586c04d1b,1,1,1,1302246705,item,9,0,1,Orange With Orange Jam Ice Cream (Family Tub (500gms)),2,Orange And Orange Jam (60gm) | Orange With Orange Jam Ice Cream
Orange With Orange Jam,Ice Cream,JUNIOR_SCOOP_60GMS,40ad4449-a346-58aa-b244-0e948b030f27,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,1,1,1,1302246701,item,4,0,1,Orange With Orange Jam Ice Cream (Junior Scoop (60gm)),2,Orange And Orange Jam (60gm) | Orange With Orange Jam Ice Cream
Orange With Orange Jam,Ice Cream,MINI_TUB_160GMS,40ad4449-a346-58aa-b244-0e948b030f27,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,1302246703,item,43,0,2,Orange With Orange Jam Ice Cream (Mini Tub (160gms)) | Orange With Orange Jam Ice Cream (Mini tub (160gms)),2,Orange And Orange Jam (60gm) | Orange With Orange Jam Ice Cream
Orange With Orange Jam,Ice Cream,REGULAR_SCOOP_120GMS,40ad4449-a346-58aa-b244-0e948b030f27,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1302246702,item,68,0,1,Orange With Orange Jam Ice Cream (Regular Scoop (120gm)),2,Orange And Orange Jam (60gm) | Orange With Orange Jam Ice Cream
Orange With Orange Jam,Ice Cream,REGULAR_TUB_220GMS,40ad4449-a346-58aa-b244-0e948b030f27,e1b8037f-345a-52d6-ae94-cc115490705a,1,1,1,1302246704,item,30,0,1,Orange With Orange Jam Ice Cream (Regular Tub (220gms)),2,Orange And Orange Jam (60gm) | Orange With Orange Jam Ice Cream
Paan & Gulkand Ice Cream,Ice Cream,MINI_TUB_160GMS,94ef9647-4895-5e12-8c73-dc56f3b16e89,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,456acfac-698d-5d5a-8021-8519cec860d7,unknown,0,0,0,,1,Paan & Gulkand (60gm)
Paan & Gulkand Ice Cream,Ice Cream,MINI_TUB_200ML,94ef9647-4895-5e12-8c73-dc56f3b16e89,74f43046-a2ff-5e69-9b78-1724b6f0a030,1,1,1,1284985293,item,26,0,2,Egg Based Paan & Gulkand Ice Cream (Mini tub (160gms)) | Paan & Gulkand Ice Cream (Mini tub (200ml)),1,Paan & Gulkand (60gm)
Paan & Gulkand Ice Cream,Ice Cream,PERFECT_PLENTY_200GMS,94ef9647-4895-5e12-8c73-dc56f3b16e89,0a41ed3b-37e4-540b-bc5c-407631835802,1,1,1,1282581624,item,8,0,4,Egg Based Paan & Gulkand Ice Cream (Regular Tub (220gms)) | Paan & Gulkand Ice Cream (Perfect Plenty (300ml)) | Paan & Gulkand Ice Cream (Regular Tub (300ml)) | Paan &amp; Gulkand Ice Cream (Perfect Plenty (200gms)),1,Paan & Gulkand (60gm)
Paan & Gulkand Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,94ef9647-4895-5e12-8c73-dc56f3b16e89,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1284985294,item,4,0,1,Paan & Gulkand Ice Cream (Regular Scoop),1,Paan & Gulkand (60gm)
Pistachio Ice Cream,Ice Cream,FAMILY_TUB_725ML,2998b13f-df5c-591e-b432-c0068d41af92,b43993c2-8f3b-541e-af64-c9599eba6e7d,1,1,1,1282581560,item,54,0,5,Pistachio Ice Cream (Family Feast (725ml)) | Pistachio Ice Cream (Family Feast) | Pistachio Ice Cream (Family Tub (500gms)) | Pistachio Ice Cream (Family Tub (700ml)) | Pistachio Ice Cream (Family Tub (725ml)),1,Pistachio Ice Cream (60gm)
Pistachio Ice Cream,Ice Cream,JUNIOR_SCOOP_60GMS,2998b13f-df5c-591e-b432-c0068d41af92,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,4,4,4,1285048148 | 54290387 | a06ddfc3-8e2c-51e8-ade5-ff3c227a50ec | ce64affb-58bc-5225-9e49-28282a3fa8d3,addon | item | unknown,6,14,4,Pistachio Ice Cream (60gm) | Pistachio Ice Cream (Junior Scoop (60gm)) | Pistachio Ice Cream (Junior Scoop) | Pistachio Ice Cream Ice Cream Small Scoop,1,Pistachio Ice Cream (60gm)
Pistachio Ice Cream,Ice Cream,MINI_TUB_160GMS,2998b13f-df5c-591e-b432-c0068d41af92,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,d63b4012-830b-59e5-a7e5-72aa2fbf96a4,unknown,0,0,0,,1,Pistachio Ice Cream (60gm)
Pistachio Ice Cream,Ice Cream,MINI_TUB_200ML,2998b13f-df5c-591e-b432-c0068d41af92,74f43046-a2ff-5e69-9b78-1724b6f0a030,7,7,7,1284985744 | 52962549 | 52962550 | 52962551 | 55242582 | 55242583 | 55242584,addon | item,189,40,4,Pistachio Ice Cream (Mini Tub (160gms)) | Pistachio Ice Cream (Mini tub (160gms)) | Pistachio Ice Cream (Mini tub (200ml)) | Pistachio Ice Cream 200ml,1,Pistachio Ice Cream (60gm)
Pistachio Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,2998b13f-df5c-591e-b432-c0068d41af92,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1284985745,item,99,0,2,Pistachio Ice Cream (Regular Scoop (120gm)) | Pistachio Ice Cream (Regular Scoop),1,Pistachio Ice Cream (60gm)
Pistachio Ice Cream,Ice Cream,REGULAR_TUB_300ML,2998b13f-df5c-591e-b432-c0068d41af92,95cd7af2-383e-5449-893f-83f53bb658bf,1,1,1,1282581559,item,231,0,6,Pistachio Ice Cream (Perfect Plenty (200gms)) | Pistachio Ice Cream (Perfect Plenty (300ml)) | Pistachio Ice Cream (Perfect Plenty) | Pistachio Ice Cream (Regular Tub (220gms)) | Pistachio Ice Cream (Regular Tub (300ml)) | Pistachio Ice Cream (Regular),1,Pistachio Ice Cream (60gm)
Rose Cardamom (60gm),Ice Cream,JUNIOR_SCOOP_60GMS,0563f0e8-644c-59b8-b410-7e940445d629,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,1,1,1,91372e6b-d5c7-53a4-8f7c-32204722f35e,unknown,0,0,0,,1,Rose Cardamom (60gm)
Rose Cardamom Ice Cream,Ice Cream,FAMILY_TUB_725ML,1a9c190c-a9c3-5169-8b0a-1183387d6a7b,b43993c2-8f3b-541e-af64-c9599eba6e7d,1,1,1,1282581608,item,10,0,4,Rose Cardamom Ice Cream (Family Feast (725ml)) | Rose Cardamom Ice Cream (Family Tub (500gms)) | Rose Cardamom Ice Cream (Family Tub (700ml)) | Rose Cardamom Ice Cream (Family Tub (725ml)),0,
Rose Cardamom Ice Cream,Ice Cream,JUNIOR_SCOOP_60GMS,1a9c190c-a9c3-5169-8b0a-1183387d6a7b,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,2,2,2,0d9a1ffe-bc5e-5d7b-8599-4fb9574e7113 | 54290385,addon | unknown,0,3,1,Rose Cardamom Ice Cream Small Scoop,0,
Rose Cardamom Ice Cream,Ice Cream,MINI_TUB_160GMS,1a9c190c-a9c3-5169-8b0a-1183387d6a7b,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,b8a0063c-f655-5ba2-a3f0-7b9b045c1594,unknown,0,0,0,,0,
Rose Cardamom Ice Cream,Ice Cream,MINI_TUB_200ML,1a9c190c-a9c3-5169-8b0a-1183387d6a7b,74f43046-a2ff-5e69-9b78-1724b6f0a030,7,7,7,1284985237 | 51217620 | 51217641 | 51975427 | 51975455 | 51975456 | 52320272,addon | item,35,24,4,Rose Cardamom Ice Cream (Mini Tub (160gms)) | Rose Cardamom Ice Cream (Mini tub (160gms)) | Rose Cardamom Ice Cream (Mini tub (200ml)) | Rose Cardamom Ice Cream 200ml,0,
Rose Cardamom Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,1a9c190c-a9c3-5169-8b0a-1183387d6a7b,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1284985238,item,49,0,2,Rose Cardamom Ice Cream (Regular Scoop (120gm)) | Rose Cardamom Ice Cream (Regular Scoop),0,
Rose Cardamom Ice Cream,Ice Cream,REGULAR_TUB_300ML,1a9c190c-a9c3-5169-8b0a-1183387d6a7b,95cd7af2-383e-5449-893f-83f53bb658bf,1,1,1,1282581607,item,58,0,4,Rose Cardamom Ice Cream (Perfect Plenty (300ml)) | Rose Cardamom Ice Cream (Perfect Plenty) | Rose Cardamom Ice Cream (Regular Tub (220gms)) | Rose Cardamom Ice Cream (Regular Tub (300ml)),0,
School Kids Factory Visit,Service,1_PIECE,27568a25-6849-5e85-be25-0db39ea3a641,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,1291692931,item,4,0,1,School Kids Factor Visit,0,
Special Packaging Dryice Charges,Extra,1_PIECE,bfe1428c-d522-5895-8d0a-eef5a506065b,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,1284364698,item,3,0,2,Special Packaging Dryice Charges | Special Packaging Thermocol Charges,0,
Strawberry Cream Cheese Ice Cream,Ice Cream,JUNIOR_SCOOP_60GMS,a69e1017-d393-55c3-bedb-3c1ee47863de,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,1,1,1,b67c517d-d57f-5e07-a65c-c861a5550f72,unknown,0,0,0,,1,Strawberry Cream Cheese (60gm)
Strawberry Cream Cheese Ice Cream,Ice Cream,MINI_TUB_160GMS,a69e1017-d393-55c3-bedb-3c1ee47863de,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,c3733bb3-2df8-5bcb-b7d6-522c8e2338c3,unknown,0,0,0,,1,Strawberry Cream Cheese (60gm)
Strawberry Cream Cheese Ice Cream,Ice Cream,MINI_TUB_200ML,a69e1017-d393-55c3-bedb-3c1ee47863de,74f43046-a2ff-5e69-9b78-1724b6f0a030,1,1,1,1284985258,item,10,0,2,Egg Strawberry Cream Cheese Ice Cream (Mini tub (160gms)) | Strawberry Cream Cheese Ice Cream (Mini tub (200ml)),1,Strawberry Cream Cheese (60gm)
Strawberry Cream Cheese Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,a69e1017-d393-55c3-bedb-3c1ee47863de,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1284985259,item,1,0,1,Strawberry Cream Cheese Ice Cream (Regular Scoop),1,Strawberry Cream Cheese (60gm)
Strawberry Cream Cheese Ice Cream,Ice Cream,REGULAR_TUB_300ML,a69e1017-d393-55c3-bedb-3c1ee47863de,95cd7af2-383e-5449-893f-83f53bb658bf,1,1,1,1282582301,item,11,0,4,Egg Strawberry Cream Cheese Ice Cream (Regular Tub (220gms)) | Strawberry Cream Cheese Ice Cream (Perfect Plenty (300ml)) | Strawberry Cream Cheese Ice Cream (Perfect Plenty) | Strawberry Cream Cheese Ice Cream (Regular Tub (300ml)),1,Strawberry Cream Cheese (60gm)
Sunshine Limone Ice Cream,Ice Cream,FAMILY_TUB_725ML,a8546c3d-fda9-56dc-a578-11585845e21f,b43993c2-8f3b-541e-af64-c9599eba6e7d,1,1,1,1282581653,item,25,0,5,Sunshine Limone Ice Cream (Family Feast (550gms)) | Sunshine Limone Ice Cream (Family Feast (725ml)) | Sunshine Limone Ice Cream (Family Tub (500gms)) | Sunshine Limone Ice Cream (Family Tub (700ml)) | Sunshine Limone Ice Cream (Family Tub (725ml)),1,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,JUNIOR_SCOOP_60GMS,a8546c3d-fda9-56dc-a578-11585845e21f,e4d57a7d-d262-5fd8-98cb-62ae69804b8d,4,4,4,1285041590 | 418096f0-17d0-5825-a10e-299802eccf40 | 54290384 | 780355d0-5fd4-5bcd-ba4d-cc92f89650c1,addon | item | unknown,6,10,3,Sunshine Limone Ice Cream (Junior Scoop (60gm)) | Sunshine Limone Ice Cream (Junior Scoop) | Sunshine Limone Ice Cream Small Scoop,1,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_160GMS,a8546c3d-fda9-56dc-a578-11585845e21f,a1df2a57-b94a-56db-b890-3cba1e7aa15c,1,1,1,88156418-31d8-5a7e-b3a2-03c14efad02d,unknown,0,0,0,,1,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,MINI_TUB_200ML,a8546c3d-fda9-56dc-a578-11585845e21f,74f43046-a2ff-5e69-9b78-1724b6f0a030,10,10,10,1284985170 | 51217621 | 51217643 | 51217660 | 51492586 | 51975425 | 51975449 | 51975450 | 52320270 | 52700812,addon | item,104,76,4,Sunshine Limone Ice Cream (Mini Tub (160gms)) | Sunshine Limone Ice Cream (Mini tub (160gms)) | Sunshine Limone Ice Cream (Mini tub (200ml)) | Sunshine Limone Ice Cream 200ml,1,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,a8546c3d-fda9-56dc-a578-11585845e21f,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1284985171,item,101,0,2,Sunshine Limone Ice Cream (Regular Scoop (120gm)) | Sunshine Limone Ice Cream (Regular Scoop),1,Sunshine Limone (60gm)
Sunshine Limone Ice Cream,Ice Cream,REGULAR_TUB_300ML,a8546c3d-fda9-56dc-a578-11585845e21f,95cd7af2-383e-5449-893f-83f53bb658bf,1,1,1,1282581652,item,122,0,4,Sunshine Limone Ice Cream (Perfect Plenty (300ml)) | Sunshine Limone Ice Cream (Perfect Plenty) | Sunshine Limone Ice Cream (Regular Tub (220gms)) | Sunshine Limone Ice Cream (Regular Tub (300ml)),1,Sunshine Limone (60gm)
Takeaway Cup,Extra,1_PIECE,09b68ead-5d03-5f9d-8e35-0aa8467f7c32,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,2,2,2,58647656 | cf0ea70b-f423-5511-ad7f-62d3118b83de,addon | unknown,0,12,1,Takeaway Cup,0,
Tres Leches,Dessert,1_PIECE,ca612c98-acf6-52c7-9617-0dbc7e014953,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,1288297411,item,719,0,1,Tres Leches,0,
Triple Chocolate Ice Cream,Ice Cream,FAMILY_TUB_725ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,b43993c2-8f3b-541e-af64-c9599eba6e7d,1,1,1,1282819166,item,8,0,2,Triple Chocolate Ice Cream (Family Feast (725ml)) | Triple Chocolate Ice Cream (Family Feast),0,
Triple Chocolate Ice Cream,Ice Cream,MINI_TUB_200ML,10ed2345-74d2-5f34-bd36-ce91724ce9e6,74f43046-a2ff-5e69-9b78-1724b6f0a030,9,9,9,1284985914 | 51215002 | 51217613 | 51217627 | 51492578 | 51975423 | 51975442 | 51975443 | 52700807,addon | item,3,26,2,Triple Chocolate Ice Cream (Mini tub (200ml)) | Triple Chocolate Ice Cream 200ml,0,
Triple Chocolate Ice Cream,Ice Cream,PERFECT_PLENTY_200GMS,10ed2345-74d2-5f34-bd36-ce91724ce9e6,0a41ed3b-37e4-540b-bc5c-407631835802,1,1,1,1282819165,item,36,0,5,Triple Chocolate Ice Cream (Perfect Plenty (200gms)) | Triple Chocolate Ice Cream (Perfect Plenty (300ml)) | Triple Chocolate Ice Cream (Perfect Plenty (325ml)) | Triple Chocolate Ice Cream (Perfect Plenty (350ml)) | Triple Chocolate Ice Cream (Perfect Plenty),0,
Triple Chocolate Ice Cream,Ice Cream,REGULAR_SCOOP_120GMS,10ed2345-74d2-5f34-bd36-ce91724ce9e6,b747b32a-ee01-59b9-b443-75581bb57863,1,1,1,1284985915,item,8,0,2,Triple Chocolate Ice Cream (Regular Scoop) | Triple Chocolate Ice Cream (Scoop),0,
Veg Sample(sg),Ice Cream,1_PIECE,e9b15c3a-2a1c-55d9-87ef-352cd4ea8c2a,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,1302835658,item,1,0,1,Veg Sample(sg),0,
Waffle Cone,Extra,1_PIECE,fc970c78-39d6-5dce-a90d-013c8d833d54,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,4,4,4,53392898 | 53392901 | 53392902 | fdcc6ba9-aaa3-555a-9993-8d4c8302b9ec,addon | unknown,0,563,1,Waffle Cone,0,
Water Bottle,Drinks,1_PIECE,72b47b77-80f4-5e5a-af2b-1d2abbd6f39d,f8b92f1e-8f3b-5a1c-8615-215dd0b3a4cc,1,1,1,1283024032,item,2,0,1,Water Bottle,0,
